0.000000e+00 	0.000000e+00 
0.000000e+00 	0.000000e+00 
0.000000e+00 	0.000000e+00 
0.000000e+00 	0.000000e+00 
0.000000e+00 	0.000000e+00 
0.000000e+00 	0.000000e+00 
0.000000e+00 	0.000000e+00 
0.000000e+00 	0.000000e+00 
0.000000e+00 	0.000000e+00 
1.102615e-06 	0.000000e+00 
9.322110e-06 	0.000000e+00 
4.320247e-05 	0.000000e+00 
1.805282e-04 	0.000000e+00 
6.470346e-04 	0.000000e+00 
1.747144e-03 	0.000000e+00 
4.070254e-03 	0.000000e+00 
8.676379e-03 	0.000000e+00 
1.648069e-02 	6.006804e-03 
2.845709e-02 	3.343587e-02 
4.587340e-02 	5.234517e-02 
