0.000000e+00 	0.000000e+00 
0.000000e+00 	0.000000e+00 
0.000000e+00 	0.000000e+00 
0.000000e+00 	0.000000e+00 
9.021397e-07 	0.000000e+00 
2.906895e-06 	0.000000e+00 
1.774208e-05 	0.000000e+00 
7.357450e-05 	0.000000e+00 
2.402699e-04 	0.000000e+00 
6.435263e-04 	0.000000e+00 
1.463070e-03 	0.000000e+00 
2.774080e-03 	0.000000e+00 
5.050078e-03 	0.000000e+00 
8.725295e-03 	0.000000e+00 
1.418194e-02 	0.000000e+00 
2.208077e-02 	2.383086e-02 
3.253737e-02 	3.803188e-02 
4.569047e-02 	5.202051e-02 
6.121559e-02 	6.694079e-02 
7.914000e-02 	8.389222e-02 
