1.673970e-05 	0.000000e+00 
1.854398e-05 	0.000000e+00 
2.185183e-05 	0.000000e+00 
2.265373e-05 	0.000000e+00 
3.117394e-05 	0.000000e+00 
3.167513e-05 	0.000000e+00 
3.548416e-05 	0.000000e+00 
4.089700e-05 	0.000000e+00 
5.533123e-05 	0.000000e+00 
5.964146e-05 	0.000000e+00 
7.146951e-05 	0.000000e+00 
8.119257e-05 	0.000000e+00 
9.692990e-05 	0.000000e+00 
1.014406e-04 	0.000000e+00 
1.200848e-04 	0.000000e+00 
1.356217e-04 	0.000000e+00 
1.491538e-04 	0.000000e+00 
1.667956e-04 	0.000000e+00 
1.874446e-04 	0.000000e+00 
2.060888e-04 	0.000000e+00 
2.390670e-04 	0.000000e+00 
2.630238e-04 	0.000000e+00 
2.879830e-04 	0.000000e+00 
3.293812e-04 	0.000000e+00 
3.738868e-04 	0.000000e+00 
3.978436e-04 	0.000000e+00 
4.365354e-04 	0.000000e+00 
4.716186e-04 	0.000000e+00 
5.275512e-04 	0.000000e+00 
5.762668e-04 	0.000000e+00 
6.435263e-04 	0.000000e+00 
7.119887e-04 	0.000000e+00 
7.632102e-04 	0.000000e+00 
8.157348e-04 	0.000000e+00 
9.044452e-04 	0.000000e+00 
9.708025e-04 	0.000000e+00 
1.058110e-03 	0.000000e+00 
1.133889e-03 	0.000000e+00 
1.237836e-03 	0.000000e+00 
1.344389e-03 	0.000000e+00 
1.432397e-03 	0.000000e+00 
1.532936e-03 	0.000000e+00 
1.642897e-03 	0.000000e+00 
1.780122e-03 	0.000000e+00 
1.882064e-03 	0.000000e+00 
2.021194e-03 	0.000000e+00 
2.164534e-03 	0.000000e+00 
2.264772e-03 	0.000000e+00 
2.458732e-03 	0.000000e+00 
2.640663e-03 	0.000000e+00 
2.798437e-03 	0.000000e+00 
2.975357e-03 	0.000000e+00 
3.182348e-03 	0.000000e+00 
3.335511e-03 	0.000000e+00 
3.563652e-03 	0.000000e+00 
3.765732e-03 	0.000000e+00 
4.028655e-03 	0.000000e+00 
4.215097e-03 	0.000000e+00 
4.587481e-03 	0.000000e+00 
4.815321e-03 	0.000000e+00 
5.071128e-03 	0.000000e+00 
5.334252e-03 	0.000000e+00 
5.633662e-03 	0.000000e+00 
5.940389e-03 	0.000000e+00 
6.306859e-03 	0.000000e+00 
6.676736e-03 	0.000000e+00 
7.058842e-03 	0.000000e+00 
7.421402e-03 	0.000000e+00 
7.819446e-03 	0.000000e+00 
8.235032e-03 	0.000000e+00 
8.690111e-03 	0.000000e+00 
