0.000000e+00 	0.000000e+00 
0.000000e+00 	0.000000e+00 
0.000000e+00 	0.000000e+00 
0.000000e+00 	0.000000e+00 
3.007132e-07 	0.000000e+00 
2.606181e-06 	0.000000e+00 
1.463471e-05 	0.000000e+00 
7.036690e-05 	0.000000e+00 
2.477877e-04 	0.000000e+00 
6.297937e-04 	0.000000e+00 
1.426784e-03 	0.000000e+00 
2.782600e-03 	0.000000e+00 
5.049877e-03 	0.000000e+00 
8.700235e-03 	0.000000e+00 
1.413182e-02 	0.000000e+00 
2.209781e-02 	2.385035e-02 
3.255682e-02 	3.815116e-02 
4.565488e-02 	5.195936e-02 
6.125328e-02 	6.678442e-02 
7.895246e-02 	8.374610e-02 
