0.000000e+00 	0.000000e+00 
0.000000e+00 	0.000000e+00 
0.000000e+00 	0.000000e+00 
0.000000e+00 	0.000000e+00 
0.000000e+00 	0.000000e+00 
2.004755e-07 	0.000000e+00 
2.004755e-07 	0.000000e+00 
2.205230e-06 	0.000000e+00 
1.503566e-05 	0.000000e+00 
6.024288e-05 	0.000000e+00 
2.183178e-04 	0.000000e+00 
6.292926e-04 	0.000000e+00 
1.627159e-03 	0.000000e+00 
3.704887e-03 	0.000000e+00 
7.543492e-03 	0.000000e+00 
1.390478e-02 	8.074709e-05 
2.314700e-02 	2.575231e-02 
3.568183e-02 	4.173622e-02 
5.178402e-02 	5.799691e-02 
7.083471e-02 	7.606309e-02 
