0.000000e+00 	0.000000e+00 
0.000000e+00 	0.000000e+00 
0.000000e+00 	0.000000e+00 
0.000000e+00 	0.000000e+00 
0.000000e+00 	0.000000e+00 
0.000000e+00 	0.000000e+00 
0.000000e+00 	0.000000e+00 
0.000000e+00 	0.000000e+00 
0.000000e+00 	0.000000e+00 
0.000000e+00 	0.000000e+00 
1.503566e-06 	0.000000e+00 
7.517831e-06 	0.000000e+00 
7.187046e-05 	0.000000e+00 
3.696768e-04 	0.000000e+00 
1.320332e-03 	0.000000e+00 
3.886418e-03 	0.000000e+00 
9.207338e-03 	0.000000e+00 
1.855240e-02 	1.618929e-02 
3.317899e-02 	3.898536e-02 
5.280103e-02 	5.910921e-02 
