0.000000e+00 	0.000000e+00 
6.014265e-07 	0.000000e+00 
2.004755e-06 	0.000000e+00 
1.192829e-05 	0.000000e+00 
4.701150e-05 	0.000000e+00 
1.542659e-04 	0.000000e+00 
4.422489e-04 	0.000000e+00 
1.055002e-03 	0.000000e+00 
2.170348e-03 	0.000000e+00 
3.980140e-03 	0.000000e+00 
6.469544e-03 	0.000000e+00 
9.920830e-03 	0.000000e+00 
1.431195e-02 	0.000000e+00 
2.004093e-02 	1.938765e-02 
2.719470e-02 	3.124779e-02 
3.620728e-02 	4.206033e-02 
4.782122e-02 	5.400065e-02 
6.170074e-02 	6.746247e-02 
7.793715e-02 	8.273169e-02 
9.591449e-02 	9.972645e-02 
