0.000000e+00 	0.000000e+00 
1.002377e-07 	0.000000e+00 
1.603804e-06 	0.000000e+00 
1.202853e-05 	0.000000e+00 
5.001863e-05 	0.000000e+00 
1.649913e-04 	0.000000e+00 
4.357335e-04 	0.000000e+00 
1.035055e-03 	0.000000e+00 
2.137470e-03 	0.000000e+00 
3.867974e-03 	0.000000e+00 
6.486886e-03 	0.000000e+00 
9.839938e-03 	0.000000e+00 
1.418063e-02 	0.000000e+00 
1.985108e-02 	1.889950e-02 
2.693980e-02 	3.088760e-02 
3.597523e-02 	4.182076e-02 
4.745606e-02 	5.363311e-02 
6.110784e-02 	6.678375e-02 
7.715530e-02 	8.210788e-02 
9.513855e-02 	9.907401e-02 
